"Country","Code","year","gdpcap","pop","gdp"
"United Kingdom","GBR",1898,7500,40669657,305022427500
"United Kingdom","GBR",1899,7729,41052066,317291418114
"United Kingdom","GBR",1900,7594,41433090,314642885460
"United Kingdom","GBR",1901,7516,41812672,314264042752
"United Kingdom","GBR",1902,7635,42190750,322126376250
"United Kingdom","GBR",1903,7482,42567265,318488276730
"United Kingdom","GBR",1904,7455,42947139,320170921245
"United Kingdom","GBR",1905,7603,43330403,329441054009
"United Kingdom","GBR",1906,7782,43717085,340206355470
"United Kingdom","GBR",1907,7855,44107218,346462197390
"United Kingdom","GBR",1908,7461,44500831,332020700091
"United Kingdom","GBR",1909,7557,44856102,338977562814
"United Kingdom","GBR",1910,7718,45172503,348641378154
"United Kingdom","GBR",1911,7874,45449499,357869355126
"United Kingdom","GBR",1912,7954,45686552,363390834608
"United Kingdom","GBR",1913,8212,45883117,376792156804
"United Kingdom","GBR",1914,8131,46080527,374680765037
"United Kingdom","GBR",1915,8639,46278785,399802423615
"United Kingdom","GBR",1916,8702,46477896,404450650992
"United Kingdom","GBR",1917,8665,46677862,404463674230
"United Kingdom","GBR",1918,8630,46872154,404506689020
"United Kingdom","GBR",1919,7605,47008451,357499269855
"United Kingdom","GBR",1920,7017,47086632,330406896744
"United Kingdom","GBR",1921,6792,47106576,319947864192
"United Kingdom","GBR",1922,7391,47068160,347880770560
"United Kingdom","GBR",1923,7587,46971263,356370972381
"United Kingdom","GBR",1924,7844,46874566,367684095704
"United Kingdom","GBR",1925,8199,46778068,383533379532
"United Kingdom","GBR",1926,7868,46681768,367292150624
"United Kingdom","GBR",1927,8472,46585667,394673770824
"United Kingdom","GBR",1928,8539,46489763,396976086257
"United Kingdom","GBR",1929,8772,46459696,407544453312
"United Kingdom","GBR",1930,8673,46495659,403256850507
"United Kingdom","GBR",1931,8190,46597850,381636391500
"United Kingdom","GBR",1932,8206,46766464,383765603584
"United Kingdom","GBR",1933,8411,47001700,395331298700
"United Kingdom","GBR",1934,8939,47238120,422261554680
"United Kingdom","GBR",1935,9244,47475729,438865638876
"United Kingdom","GBR",1936,9620,47714534,459013817080
"United Kingdom","GBR",1937,9911,47954539,475277436029
"United Kingdom","GBR",1938,9988,48195752,481379170976
"United Kingdom","GBR",1939,9982,48426919,483397505458
"United Kingdom","GBR",1940,10928,48647946,531624753888
"United Kingdom","GBR",1941,11926,48858739,582689321314
"United Kingdom","GBR",1942,12176,49059203,597344855728
"United Kingdom","GBR",1943,12344,49249240,607932618560
"United Kingdom","GBR",1944,11803,49440013,583540473439
"United Kingdom","GBR",1945,11247,49631526,558205772922
"United Kingdom","GBR",1946,10751,49823780,535655458780
"United Kingdom","GBR",1947,10527,50016779,526526632533
"United Kingdom","GBR",1948,10753,50210526,539913786078
"United Kingdom","GBR",1949,11088,50410257,558948929616
"United Kingdom","GBR",1950,11061,50616019,559863786159
"United Kingdom","GBR",1951,11354,50601926,574534267804
"United Kingdom","GBR",1952,11303,50651273,572511338719
"United Kingdom","GBR",1953,11709,50750980,594243224820
"United Kingdom","GBR",1954,12145,50890911,618070114095
"United Kingdom","GBR",1955,12541,51063907,640392457687
"United Kingdom","GBR",1956,12639,51265885,647949520515
"United Kingdom","GBR",1957,12779,51495703,658063588637
"United Kingdom","GBR",1958,12698,51754668,657180774264
"United Kingdom","GBR",1959,13134,52045664,683567750976
"United Kingdom","GBR",1960,13780,52370595,721666799100
"United Kingdom","GBR",1961,14118,52727763,744410558034
"United Kingdom","GBR",1962,14131,53109400,750488931400
"United Kingdom","GBR",1963,14583,53500721,780201014343
"United Kingdom","GBR",1964,15251,53882751,821765835501
"United Kingdom","GBR",1965,15545,54240855,843174090975
"United Kingdom","GBR",1966,15757,54568868,859841653076
"United Kingdom","GBR",1967,16018,54866529,878852061522
"United Kingdom","GBR",1968,16593,55132603,914815281579
"United Kingdom","GBR",1969,16820,55367950,931288919000
"United Kingdom","GBR",1970,17162,55573455,953751634710
"United Kingdom","GBR",1971,17440,55748534,972254432960
"United Kingdom","GBR",1972,18002,55892412,1006175200824
"United Kingdom","GBR",1973,19168,56006290,1073528566720
"United Kingdom","GBR",1974,18903,56092059,1060308191277
"United Kingdom","GBR",1975,18884,56152325,1060380505300
"United Kingdom","GBR",1976,19311,56188348,1085053188228
"United Kingdom","GBR",1977,19740,56203598,1109459024520
"United Kingdom","GBR",1978,20448,56205910,1149298447680
"United Kingdom","GBR",1979,20988,56205087,1179632365956
"United Kingdom","GBR",1980,20612,56209164,1158583288368
"United Kingdom","GBR",1981,20319,56220739,1142349195741
"United Kingdom","GBR",1982,20650,56241408,1161385075200
"United Kingdom","GBR",1983,21366,56276791,1202409916506
"United Kingdom","GBR",1984,21869,56332902,1231944233838
"United Kingdom","GBR",1985,22579,56413555,1273761658345
"United Kingdom","GBR",1986,23498,56522505,1328165822490
"United Kingdom","GBR",1987,24536,56658260,1390167067360
"United Kingdom","GBR",1988,25679,56812754,1458894709966
"United Kingdom","GBR",1989,26164,56974289,1490675297396
"United Kingdom","GBR",1990,26189,57134377,1496292199253
"United Kingdom","GBR",1991,25792.01367,57290792,1477644890429.13
"United Kingdom","GBR",1992,25790.18555,57446041,1481544056502.91
"United Kingdom","GBR",1993,26349.3418,57602279,1517782137829.96
"United Kingdom","GBR",1994,27277.54297,57763382,1575643134597.52
"United Kingdom","GBR",1995,27861.21484,57932450,1614068435657.56
"United Kingdom","GBR",1996,28472.24805,58113554,1654623524555.07
"United Kingdom","GBR",1997,29259.76367,58307320,1706058403431.06
"United Kingdom","GBR",1998,30077.38477,58509972,1759826940725.93
"United Kingdom","GBR",1999,30932.53711,58715859,1816230487463.03
"United Kingdom","GBR",2000,31946.03711,58923305,1882366088173.85
"United Kingdom","GBR",2001,32660.44141,59124277,1931024984867.11
"United Kingdom","GBR",2002,33271.30078,59326294,1973862971836.71
"United Kingdom","GBR",2003,34232.42578,59561429,2038932197593.24
"United Kingdom","GBR",2004,34865.78125,59872760,2087510552993.75
"United Kingdom","GBR",2005,35623.625,60287953,2147675429689.62
"United Kingdom","GBR",2006,36214.07031,60821349,2202588609035.05
"United Kingdom","GBR",2007,36816.67578,61455154,2262574479827.97
"United Kingdom","GBR",2008,36264.78906,62145098,2253678870083.03
"United Kingdom","GBR",2009,34402.35938,62828620,2161452764589.46
"United Kingdom","GBR",2010,34754.47266,63459801,2205511918863.54
"United Kingdom","GBR",2011,34971,64021922,2238910634262
"United Kingdom","GBR",2012,35185,64525300,2270322680500
"United Kingdom","GBR",2013,35618,64984015,2314600646270
"United Kingdom","GBR",2014,36436,65423048,2383754176928
"United Kingdom","GBR",2015,36941,65860149,2432939764209
"United Kingdom","GBR",2016,37334,66297944,2475167441296
"United Kingdom","GBR",2017,37782.82813,66727463,2521152266079.93
"United Kingdom","GBR",2018,38058.08594,67141678,2555283751479.81
"United States","USA",1720,1768.985596,1818513,3216923303.13875
"United States","USA",1800,2545.488037,6e+06,15272928222
"United States","USA",1801,2591.769531,6113782,15845513906.7762
"United States","USA",1802,2635.47998,6229723,16418310247.4455
"United States","USA",1803,2590.483887,6347862,16444034227.8996
"United States","USA",1804,2587.912842,6468241,16739243949.0509
"United States","USA",1805,2643.193604,6590903,17421032654.1844
"United States","USA",1806,2690.760742,6715891,18070855850.3511
"United States","USA",1807,2717.758301,6843249,18598296775.5599
"United States","USA",1808,2526.204102,6973023,17615279305.9403
"United States","USA",1809,2652.192871,7105258,18844514614.2157
"United States","USA",1810,2725.471924,7302908,19903870717.555
"United States","USA",1811,2780.752686,7502686,20863114246.7146
"United States","USA",1812,2731.899902,7728031,21112207131.553
"United States","USA",1813,2762.754395,7980135,22047153043.9433
"United States","USA",1814,2815.464111,8240464,23200730649.9875
"United States","USA",1815,2803.893555,8509285,23859129369.1582
"United States","USA",1816,2690.760742,8786876,23643380985.622
"United States","USA",1817,2688.189697,9073523,24391351044.0925
"United States","USA",1818,2694.617676,9369520,25247274207.6355
"United States","USA",1819,2690.760742,9667277,26012329433.6395
"United States","USA",1820,2674.048096,9966626,26651237278.8441
"United States","USA",1821,2715.187256,10267384,27877870189.2583
"United States","USA",1822,2791.037598,10569360,29499481146.7973
"United States","USA",1823,2760.183105,10872345,30009662980.7312
"United States","USA",1824,2836.033691,11184015,31718243340.6494
"United States","USA",1825,2897.742432,11504621,33337428435.7783
"United States","USA",1826,2918.312012,11834416,34536518367.805
"United States","USA",1827,2929.882324,12173666,35667408831.6798
"United States","USA",1828,2929.882324,12522641,36689864515.6977
"United States","USA",1829,2833.462402,12879737,36494250537.1483
"United States","USA",1830,3039.158447,13245133,40254057838.5884
"United States","USA",1831,3225.570313,13619015,43929090476.3017
"United States","USA",1832,3342.560059,14001568,46801081960.1725
"United States","USA",1833,3459.549561,14392986,49793248397.7791
"United States","USA",1834,3294.99292,14795346,48750560318.9503
"United States","USA",1835,3419.696045,15208954,52009999842.3869
"United States","USA",1836,3469.834473,15634125,54247825880.1911
"United States","USA",1837,3360.55835,16071181,54008141503.9113
"United States","USA",1838,3329.704102,16520455,55008226780.4064
"United States","USA",1839,3491.689697,16991513,59329090878.5416
"United States","USA",1840,3319.419189,17485246,58040861096.7855
"United States","USA",1841,3252.568115,18002579,58554614443.1686
"United States","USA",1842,3222.999268,18544472,59768819681.4465
"United States","USA",1843,3274.423096,19111919,62580508982.4812
"United States","USA",1844,3453.121582,19696730,68015203457.8269
"United States","USA",1845,3505.831299,20299435,71166394575.0161
"United States","USA",1846,3526.400879,20920583,73774362280.3925
"United States","USA",1847,3618.964111,21560737,78027533409.7098
"United States","USA",1848,3712.812744,22220480,82500481321.7971
"United States","USA",1849,3616.392822,22899875,82814943574.6973
"United States","USA",1850,3631.820068,23599506,85709159485.6864
"United States","USA",1851,3778.378418,24334712,91945750629.0456
"United States","USA",1852,3971.218506,25092277,99646914780.0782
"United States","USA",1853,4242.47998,25872879,109765171182.462
"United States","USA",1854,4254.050293,26677755,113488511474.332
"United States","USA",1855,4161.487305,27507660,114472777880.256
"United States","USA",1856,4247.622559,28363372,120476898756.509
"United States","USA",1857,4156.344727,29245692,121555177731.666
"United States","USA",1858,4176.914551,30155449,125956733720.038
"United States","USA",1859,4288.761719,31050019,133166132861.423
"United States","USA",1860,4401.894531,31927846,140543010694.01
"United States","USA",1861,4311.902344,32787298,141375627099.627
"United States","USA",1862,4446.890625,33626668,149534114679.188
"United States","USA",1863,4733.579102,34444166,163044184363.419
"United States","USA",1864,4889.136719,35281525,172496199379.816
"United States","USA",1865,4637.15918,36139228,167583352878.313
"United States","USA",1866,4599.876953,37017769,170277182474.578
"United States","USA",1867,4751.577637,37917653,180168672042.326
"United States","USA",1868,4815.857422,38839399,187045007940.169
"United States","USA",1869,4943.131836,39776936,196622638680.134
"United States","USA",1870,4803.001465,40730489,195628598337.166
"United States","USA",1871,4918.705566,41700283,205111414095.875
"United States","USA",1872,4991.984863,42686547,213090596477.738
"United States","USA",1873,5116.687988,43689508,223545580785.23
"United States","USA",1874,4964.987305,44716018,222014461700.151
"United States","USA",1875,5105.117676,45766631,233644036889.07
"United States","USA",1876,5049.836914,46841911,236544011290.103
"United States","USA",1877,5098.689453,47942438,244443602981.706
"United States","USA",1878,5198.966309,49068804,255107058818.924
"United States","USA",1879,5715.777832,50222152,287058663076.934
"United States","USA",1880,6255.729492,51403129,321564070066.38
"United States","USA",1881,6317.438477,52612396,332375574857.561
"United States","USA",1882,6557.845703,53850630,353144122549.343
"United States","USA",1883,6559.131348,55118525,361529645183.022
"United States","USA",1884,6523.134277,56416253,368010793724.204
"United States","USA",1885,6424.143066,57744514,370959019212.64
"United States","USA",1886,6471.710449,59104027,382504149113.878
"United States","USA",1887,6616.983398,60495526,400297891195.277
"United States","USA",1888,6447.28418,61919765,399214321313.818
"United States","USA",1889,6705.689453,63326138,424645415685.823
"United States","USA",1890,6664.550293,64713188,431284296046.364
"United States","USA",1891,6811.108887,66079404,450074015832.063
"United States","USA",1892,7324.062988,67423217,493811888161.592
"United States","USA",1893,6834.249512,68743000,469806814203.416
"United States","USA",1894,6510.27832,70088593,456296247487.204
"United States","USA",1895,7159.506348,71460501,511621910540.76
"United States","USA",1896,6885.673828,72859236,501684934453.275
"United States","USA",1897,7406.341797,74285324,550182500044.887
"United States","USA",1898,7426.911133,75739298,562509035521.805
"United States","USA",1899,7959.149414,77231772,614699212855.982
"United States","USA",1900,8037.571289,78763706,633068901960.837
"United States","USA",1901,8770.363281,80336086,704576658793.658
"United States","USA",1902,8684.227539,81949920,711671752082.847
"United States","USA",1903,8941.347656,83606240,747552458050.973
"United States","USA",1904,8663.658203,85296008,738975459392.354
"United States","USA",1905,9121.332031,87019897,793737373840.421
"United States","USA",1906,9980.113281,88778597,886020454988.247
"United States","USA",1907,9950.543945,90572810,901248726127.135
"United States","USA",1908,8975.976563,92403252,829409424296.983
"United States","USA",1909,9798.118164,94167861,922667829329.127
"United States","USA",1910,9636.782227,95863718,923817773836.54
"United States","USA",1911,9735.889648,97487822,949130677015.867
"United States","USA",1912,9976.567383,99037086,988050161894.966
"United States","USA",1913,10107.96973,100508338,1015935238116.61
"United States","USA",1914,9096.37207,102001413,927842804313.735
"United States","USA",1915,9164.176758,103516631,948644703876.662
"United States","USA",1916,10222.32031,105054323,1073898939656.2
"United States","USA",1917,9769.078125,106614820,1041528505862.81
"United States","USA",1918,10471.30566,108135496,1132319831311.71
"United States","USA",1919,10449.78027,109687474,1146210001671.34
"United States","USA",1920,10152.92676,111271341,1129729775659.99
"United States","USA",1921,9674.880859,112887696,1092175009247.01
"United States","USA",1922,10009.71484,114537147,1146484180057.16
"United States","USA",1923,11071.24316,116220314,1286703356425.55
"United States","USA",1924,11126.71289,117928215,1312153389935.19
"United States","USA",1925,11149.77246,119661215,1334195319537.14
"United States","USA",1926,11647.76758,121419682,1414268235573.51
"United States","USA",1927,11532.39746,123203991,1420837392870.26
"United States","USA",1928,11451.06934,125014520,1431549937026.82
"United States","USA",1929,11954.23535,126654267,1514054915799.74
"United States","USA",1930,10694.98242,128119335,1370234035487.09
"United States","USA",1931,9930.963867,129405760,1285123926741.67
"United States","USA",1932,8380.504883,130509510,1093735585832.94
"United States","USA",1933,8048.224609,131426486,1057749878899.59
"United States","USA",1934,8667.091797,132349904,1147088767292.14
"United States","USA",1935,9680.838867,133279810,1290260364834.38
"United States","USA",1936,10568.0127,134216250,1418399034546.38
"United States","USA",1937,11295.09863,135159270,1526637285408.8
"United States","USA",1938,10526.13379,136108915,1432700649301.74
"United States","USA",1939,11171.44824,137254990,1533337016466.72
"United States","USA",1940,12005.09473,138601511,1663924269276.14
"United States","USA",1941,13553.40137,140152562,1899543925819.81
"United States","USA",1942,14869.86133,141912292,2110216103062.47
"United States","USA",1943,16050.21777,143884915,2309384219567.94
"United States","USA",1944,16999.32813,145884958,2479946270273.27
"United States","USA",1945,16477.55273,147912803,2437241010874.6
"United States","USA",1946,14822.4668,149968835,2222908077822.18
"United States","USA",1947,14311.54688,152053446,2176120020694.55
"United States","USA",1948,14734.23242,154167035,2271532925192.27
"United States","USA",1949,14196.67188,156416114,2220588247202.67
"United States","USA",1950,15240,158804397,2420179010280
"United States","USA",1951,16125,160872264,2594065257000
"United States","USA",1952,16444,163266026,2684746531544
"United States","USA",1953,16917,165909996,2806699402332
"United States","USA",1954,16512,168736390,2786175271680
"United States","USA",1955,17370,171685337,2982174303690
"United States","USA",1956,17397,174705006,3039342989382
"United States","USA",1957,17406,177751477,3093942208662
"United States","USA",1958,16946,180788387,3063640006102
"United States","USA",1959,17900,183786249,3289773857100
"United States","USA",1960,18057,186720570,3371613332490
"United States","USA",1961,18175,189569850,3445432023750
"United States","USA",1962,18976,192313747,3649345663072
"United States","USA",1963,19514,194932400,3803910853600
"United States","USA",1964,20360,197408497,4019236998920
"United States","USA",1965,21390,199733679,4272303393810
"United States","USA",1966,22529,201895760,4548509577040
"United States","USA",1967,22842,203905081,4657599860202
"United States","USA",1968,23691,205805756,4875744165396
"United States","USA",1969,24195,207659274,5024316134430
"United States","USA",1970,23958,209513340,5019520599720
"United States","USA",1971,24394,211384079,5156503223126
"United States","USA",1972,25414,213269805,5420038824270
